// Data file for gammas from C12
// E[MeV]	spin	#gammas	Egam1[keV] I1	Egam2	I2	Egam3	I3	
0.00	0	0	0	0	0	0	0	0
4.4389	2	1	4438.	1.	0	0	0	0
7.6542	0	1	3214.	1.	0	0	0	0
9.641	-3	1	9641.	1.	0	0	0	0
